game_id,name,boardgamedesigner,boardgameartist,yearpublished,minplayers,maxplayers,minage,playingtime,minplaytime,maxplaytime,boardgamepublisher,boardgamecategory,boardgamefamily,boardgamemechanic,AbstractGameRank_min,AbstractGameRank_min_date,AbstractGameRank_max,AbstractGameRank_max_date,first_date_in_ref,BoardGameRank_min,BoardGameRank_min_date,BoardGameRank_max,BoardGameRank_max_date,ChildrensGameRank_min,ChildrensGameRank_min_date,ChildrensGameRank_max,ChildrensGameRank_max_date,CustomizableRank_min,CustomizableRank_min_date,CustomizableRank_max,CustomizableRank_max_date,FamilyGameRank_min,FamilyGameRank_min_date,FamilyGameRank_max,FamilyGameRank_max_date,PartyGameRank_min,PartyGameRank_min_date,PartyGameRank_max,PartyGameRank_max_date,StrategyGameRank_min,StrategyGameRank_min_date,StrategyGameRank_max,StrategyGameRank_max_date,ThematicRank_min,ThematicRank_min_date,ThematicRank_max,ThematicRank_max_date,WarGameRank_min,WarGameRank_min_date,WarGameRank_max,WarGameRank_max_date,bgg_url
343905,Boonlake,['Alexander Pfister'],['Klemens Franz'],2021,1,4,14,160,80,160,"['dlp games', 'Arrakis Games', 'Capstone Games', 'Dice Realm', 'Lacerta', 'Super Meeple']","['American West', 'Civilization', 'Economic', 'Exploration', 'Farming', 'Industry / Manufacturing', 'Territory Building', 'Travel']","['Animals: Cattle / Cows', 'Components: Meeples (Animal) / Animeeples', 'Components: Wooden pieces & boards', 'Theme: Colonial']","['Bias', 'Contracts', 'End Game Bonuses', 'Follow', 'Hexagon Grid', 'Income', 'Increase Value of Unchosen Resources', 'Map Addition', 'Point to Point Movement', 'Tile Placement', 'Track Movement', 'Variable Set-up', 'Worker Placement, Different Worker Types']",,,,,2021-11-13,976,2022-03-12,4700,2021-11-13,,,,,,,,,,,,,,,,,478,2022-03-12,633,2022-02-12,,,,,,,,,https://boardgamegeek.com/boardgame/343905
146312,Ghost Fightin' Treasure Hunters,['Brian Yu'],['Pierô'],2013,2,4,8,30,30,30,"['Mattel, Inc.', 'Korea Boardgames Co., Ltd.']","['Adventure', ""Children's Game"", 'Fantasy']","['Creatures: Ghosts', ""Game: Ghost Fightin' Treasure Hunters"", 'Theme: Spooky Old Houses']","['Cooperative Game', 'Dice Rolling', 'Pick-up and Deliver', 'Roll / Spin and Move']",,,,,2018-10-06,644,2018-10-27,1163,2018-10-06,2,2018-10-06,4,2021-05-22,,,,,222,2021-03-20,260,2018-10-06,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/146312
233262,Tidal Blades: Heroes of the Reef,"['Tim Eisner', 'Ben Eisner']","['Lina Cossette', 'David Forest']",2020,1,4,14,90,60,90,"['Druid City Games', 'Skybound Games', 'Asmodee China', 'Galakta', 'Skybound Tabletop']",['Fantasy'],"['Components: Dice with Icons', 'Components: Game Trayz Inside', 'Components: Miniatures', 'Creatures: Monsters', 'Crowdfunding: Kickstarter']","['Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Kill Steal', 'Open Drafting', 'Re-rolling and Locking', 'Set Collection', 'Solo / Solitaire Game', 'Turn Order: Claim Action', 'Variable Player Powers', 'Worker Placement']",,,,,2020-10-31,978,2022-03-12,4267,2020-10-31,,,,,,,,,,,,,,,,,516,2022-02-26,1399,2020-11-07,,,,,,,,,https://boardgamegeek.com/boardgame/233262
67492,Battles of Westeros,['Robert A. Kouba'],"['Tomasz Jedruszek', 'Henning Ludvigsen']",2010,2,2,12,120,60,120,"['Fantasy Flight Games', 'Cross Circle Games', 'Edge Entertainment', 'Galakta', 'Heidelberger Spieleverlag', 'Stupor Mundi']","['Fantasy', 'Miniatures', 'Novel-based', 'Wargame']","['Books: A Song of Ice and Fire', 'Components: Miniatures', 'Game: Battles of Westeros', 'Players: Two Player Only Games', 'Series: Commands & Colors']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Line of Sight', 'Modular Board', 'Once-Per-Game Abilities', 'Variable Player Powers']",,,,,2018-10-06,615,2018-10-20,979,2022-03-12,,,,,,,,,,,,,,,,,,,,,134,2018-10-06,210,2022-03-12,132,2018-12-08,180,2022-02-26,https://boardgamegeek.com/boardgame/67492
142326,Eight-Minute Empire: Legends,['Ryan Laukat'],['Ryan Laukat'],2013,2,4,13,32,16,32,"['Red Raven Games', 'dV Giochi', 'Hobby Japan', 'Hobby World', 'IELLO', 'MINDOK', 'NeoTroy Games', 'Schwerkraft-Verlag']","['Civilization', 'Exploration', 'Fantasy', 'Mythology', 'Territory Building']","['Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia', 'Game: Eight-Minute Empire']","['Area Majority / Influence', 'Area Movement', 'Auction: Dutch', 'Modular Board', 'Open Drafting', 'Set Collection', 'Variable Player Powers']",,,,,2018-10-06,681,2018-10-06,980,2022-03-12,,,,,,,,,142,2018-10-06,253,2022-03-05,,,,,409,2018-10-06,591,2022-03-12,,,,,,,,,https://boardgamegeek.com/boardgame/142326
239472,Abomination: The Heir of Frankenstein,['Dan Blanchett'],"['Mikhail Palamarchuk', 'Tony Sart']",2019,2,4,13,180,90,180,"['Plaid Hat Games', 'ADC Blackfire Entertainment', 'Rebel Sp. z o.o.']","['Horror', 'Novel-based', 'Science Fiction']","['Characters: Frankenstein', 'Theme: Mad Science / Mad Scientist']","['Dice Rolling', 'Events', 'Narrative Choice / Paragraph', 'Set Collection', 'Storytelling', 'Variable Player Powers', 'Worker Placement', 'Worker Placement, Different Worker Types']",,,,,2019-10-19,980,2022-03-05,4790,2019-10-19,,,,,,,,,,,,,,,,,545,2022-03-12,1347,2019-11-02,176,2022-03-05,564,2019-11-02,,,,,https://boardgamegeek.com/boardgame/239472
279254,Ecos: First Continent,['John D. Clair'],['Sabrina Miramon'],2019,2,6,14,75,45,75,"['Alderac Entertainment Group', 'Arclight', 'Gen-X Games', 'Lucky Duck Games']","['Animals', 'Environmental', 'Prehistoric', 'Territory Building']","['Animals: Deer / Antelope', 'Animals: Elephants', 'Animals: Fish / Fishes', 'Animals: Hippopotamuses', 'Animals: Lions', 'Animals: Rhinoceroses', 'Animals: Sharks', 'Theme: Nature']","['Bingo', 'Contracts', 'Modular Board', 'Set Collection', 'Simultaneous Action Selection', 'Tile Placement', 'Turn Order: Progressive']",,,,,2019-10-26,973,2022-01-22,4566,2019-10-26,,,,,,,,,233,2022-02-05,524,2019-11-23,,,,,552,2021-01-02,926,2019-11-23,,,,,,,,,https://boardgamegeek.com/boardgame/279254
71671,Yggdrasil,"['Cédric Lefebvre', 'Fabrice Rabellino']",['Pierô'],2011,1,6,13,90,90,90,"['Ludonaute', 'Z-Man Games']",['Mythology'],"['Mythology: Norse', 'Players: Games with Solitaire Rules', 'Theme: Vikings']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Set Collection', 'Variable Player Powers']",,,,,2018-10-06,689,2018-10-06,983,2022-03-05,,,,,,,,,,,,,,,,,414,2018-10-13,585,2022-03-12,165,2018-10-06,232,2022-03-05,,,,,https://boardgamegeek.com/boardgame/71671
176371,Explorers of the North Sea,['Shem Phillips'],['Mihajlo Dimitrievski'],2016,1,4,12,60,45,60,"['Garphill Games', 'Pixie Games', 'Renegade Game Studios', 'Schwerkraft-Verlag']","['Exploration', 'Medieval', 'Nautical']","['Components: Hexagonal Tiles', 'Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia', 'Players: Games with Solitaire Rules', 'Series: The North Sea Trilogy (Garphill Games)', 'Theme: Vikings']","['Action Points', 'Area Majority / Influence', 'Grid Movement', 'Modular Board', 'Pick-up and Deliver', 'Set Collection', 'Tile Placement', 'Variable Player Powers']",,,,,2018-10-06,634,2018-10-27,1143,2018-10-06,,,,,,,,,,,,,,,,,522,2020-08-22,605,2018-10-06,,,,,,,,,https://boardgamegeek.com/boardgame/176371
164265,Witness,['Dominique Bodin'],['Edgar P. Jacobs'],2014,4,4,13,15,15,15,"['Asmodee', 'Ystari Games']","['Comic Book / Strip', 'Deduction', 'Memory', 'Murder/Mystery']",['Series: Ystari originals'],"['Communication Limits', 'Cooperative Game', 'Memory', 'Storytelling']",,,,,2018-10-06,686,2018-10-06,985,2022-03-12,,,,,,,,,,,,,26,2018-10-06,36,2022-02-19,,,,,132,2018-10-06,184,2022-03-12,,,,,https://boardgamegeek.com/boardgame/164265
1634,Warhammer Quest,['Andy Jones'],"['John Blanche', 'Wayne England', 'David Gallagher', 'Mark Gibbons', 'Geoff Taylor', 'Richard Wright']",1995,1,4,12,120,120,120,['Games Workshop Ltd.'],"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Category: Dungeon Crawler', 'Mechanism: Campaign Games', 'Players: Games with Solitaire Rules', 'Setting: Warhammer Fantasy Board Games']","['Cooperative Game', 'Dice Rolling', 'Modular Board', 'Role Playing']",,,,,2018-10-06,676,2018-10-06,986,2022-03-12,,,,,,,,,,,,,,,,,,,,,140,2018-10-06,184,2022-01-29,,,,,https://boardgamegeek.com/boardgame/1634
183571,Deep Space D-6,['Tony Go'],"['Tony Go', 'Tim McBurnie']",2015,1,1,10,30,30,30,"['(Web published)', 'Tau Leader Games']","['Dice', 'Print & Play', 'Science Fiction']","['Components: Dice with Icons', 'Contests: Solitaire Print & Play', 'Players: Games with Solitaire Rules', 'Players: Solitaire Only Games']","['Dice Rolling', 'Solo / Solitaire Game', 'Worker Placement', 'Worker Placement with Dice Workers']",,,,,2018-10-06,866,2020-04-04,1414,2018-11-24,,,,,,,,,,,,,,,,,560,2019-06-08,615,2019-03-09,191,2020-03-14,273,2018-11-24,,,,,https://boardgamegeek.com/boardgame/183571
16992,Tsuro,['Tom McMurchie'],"['Cathy Brigg', 'Andrew Hepworth', 'Shane Small', 'Imelda Vohwinkel', 'Franz Vohwinkel']",2005,2,8,8,20,15,20,"['Calliope Games', 'WizKids (I)', 'Abysse Corp.', 'Bergsala Enigma (Enigma)', 'dV Giochi', 'Flick Game Studio', 'Kaissa Chess & Games', 'KOSMOS', 'Matagot']","['Abstract Strategy', 'Fantasy']",['Creatures: Dragons'],"['Hand Management', 'Network and Route Building', 'Player Elimination', 'Tile Placement']",109,2021-01-02,126,2022-01-01,2018-10-06,790,2018-10-06,992,2022-02-26,,,,,,,,,221,2018-10-06,313,2022-02-26,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/16992
207336,Honshū,['Kalle Malmioja'],"['Ossi Hiekkala', 'Jere Kasanen']",2016,2,5,8,30,30,30,"['Lautapelit.fi', 'Blackrock Games', 'Brädspel.se', 'Conclave Editora', 'Games 4 Gamers', 'HOT Games', 'Lucrum Games', 'Pegasus Spiele', 'Playagame Edizioni', 'Renegade Game Studios']","['Card Game', 'City Building', 'Territory Building']","['Country: Japan', 'Mechanism: Partially overlapping cards', 'Series: Small box (Lautapelit.fi)']","['Auction/Bidding', 'Hand Management', 'Layering', 'Melding and Splaying', 'Tile Placement']",,,,,2018-10-06,740,2018-10-06,992,2022-02-19,,,,,,,,,154,2018-12-01,254,2022-03-05,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/207336
145639,Coconuts,['Walter Schneider'],"['Charlie Bink', 'Robert Islas', 'Vincent Kim']",2013,2,4,6,20,20,20,"['Korea Boardgames Co., Ltd.', 'Broadway Toys LTD', 'Competo / Marektoy', 'CSE Games', 'Gigamic', 'Granna', 'Jumping Turtle Games', 'Maldito Games', 'Mayday Games', 'Pegasus Spiele', 'Siam Board Games', 'Underdog Games (I)', 'uplay.it edizioni', 'Zhiyanjia']","['Action / Dexterity', 'Animals', ""Children's Game""]","['Animals: Apes / Monkeys', 'Crowdfunding: Kickstarter']","['Push Your Luck', 'Take That']",,,,,2018-10-06,765,2018-10-20,990,2022-03-12,3,2018-10-06,8,2021-08-21,,,,,163,2018-11-24,248,2022-03-12,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/145639
68264,No Retreat! The Russian Front,['Carl Paradis'],"['Rodger B. MacGowan', 'Mark Simonitch']",2011,2,2,14,360,360,360,"['Banana Games', 'GaGa Games', 'GMT Games']","['Wargame', 'World War II']","['Country: Soviet Union', 'History: World War II (Eastern Front)', 'Players: Games with expansions that add solo play', 'Players: Two Player Only Games', 'Series: No Retreat! (Carl Paradis)']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Hexagon Grid', 'Ratio / Combat Results Table', 'Simulation', 'Zone of Control']",,,,,2018-10-06,670,2018-10-06,991,2022-03-12,,,,,,,,,,,,,,,,,,,,,,,,,24,2019-02-09,38,2022-01-01,https://boardgamegeek.com/boardgame/68264
17329,Animal Upon Animal,['Klaus Miltenberger'],"['Michael Bayer', 'Klaus Miltenberger']",2005,2,4,4,15,15,15,"['HABA', 'Conclave Editora', 'Hobby World', 'Swan Panasia Co., Ltd.']","['Action / Dexterity', 'Animals', ""Children's Game""]","['Animals: Alligators / Crocodiles', 'Animals: Apes / Monkeys', 'Animals: Birds', 'Animals: Hedgehogs / Porcupines', 'Animals: Lizards', 'Animals: Penguins', 'Animals: Sheep', 'Animals: Snakes', 'Components: Dice with Icons', 'Components: Meeples (Animal) / Animeeples', 'Components: Wooden pieces & boards', 'Game: Tier auf Tier']","['Dice Rolling', 'Stacking and Balancing']",,,,,2018-10-06,751,2018-10-06,992,2022-03-05,10,2019-01-05,18,2021-10-09,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/17329
5737,Domaine,['Klaus Teuber'],['Franz Vohwinkel'],2003,2,4,12,60,60,60,"['KOSMOS', '999 Games', 'Editrice Giochi', 'Mayfair Games', 'Piatnik', 'Tilsit', 'Zvezda']","['Medieval', 'Territory Building']",['Components: Miniatures'],"['Enclosure', 'Hand Management', 'Modular Board']",,,,,2018-10-06,671,2018-10-06,993,2022-03-05,,,,,,,,,,,,,,,,,405,2018-10-13,588,2022-03-12,,,,,,,,,https://boardgamegeek.com/boardgame/5737
176544,Automania,"['Kenneth Minde', 'Kristian Amundsen Østby']",['Gjermund Bohne'],2015,2,4,12,90,60,90,['Aporta Games'],"['Economic', 'Industry / Manufacturing']","['Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia', 'Theme: Automotive Industry']","['Open Drafting', 'Tile Placement', 'Variable Player Powers', 'Worker Placement']",,,,,2018-10-06,754,2018-10-20,995,2022-02-12,,,,,,,,,,,,,,,,,393,2018-10-20,529,2022-03-12,,,,,,,,,https://boardgamegeek.com/boardgame/176544
156091,Sons of Anarchy: Men of Mayhem,"['Aaron Dill', 'John Kovaleski', 'Sean Sweigart']","['Katie Dillon', 'Charles Woods']",2014,3,4,13,90,90,90,"['Gale Force Nine, LLC', 'Battlefront Miniatures Ltd']","['Mafia', 'Movies / TV / Radio theme', 'Negotiation', 'Territory Building']","['Components: Miniatures', 'Game: Sons of Anarchy – Men of Mayhem', 'Theme: Motorcycles']","['Action Points', 'Area Majority / Influence', 'Dice Rolling', 'Events', 'Force Commitment', 'Modular Board', 'Take That', 'Trading', 'Turn Order: Claim Action', 'Variable Player Powers', 'Variable Set-up', 'Victory Points as a Resource', 'Worker Placement']",,,,,2018-10-06,703,2018-10-20,995,2022-03-12,,,,,,,,,,,,,,,,,,,,,143,2018-10-06,204,2022-03-12,,,,,https://boardgamegeek.com/boardgame/156091
163642,Chimera Station,['Mark Major'],['Brian Patterson'],2017,2,4,13,90,60,90,"['Tasty Minstrel Games', 'Game Brewer']",['Science Fiction'],"['Digital Implementations: Tabletopia', 'Series: TMG Originals']","['Tile Placement', 'Turn Order: Claim Action', 'Variable Player Powers', 'Worker Placement', 'Worker Placement, Different Worker Types']",,,,,2018-10-06,878,2019-04-27,1001,2022-01-22,,,,,,,,,,,,,,,,,449,2019-01-12,540,2022-03-12,,,,,,,,,https://boardgamegeek.com/boardgame/163642
94246,1812: The Invasion of Canada,"['Beau Beckett', 'Jeph Stahl']","['Jarek Nocoń', 'Steve Paschal']",2012,2,5,10,90,90,90,"['Academy Games, Inc.', 'ASYNCRON games', 'Schwerkraft-Verlag']","['American Indian Wars', 'Educational', 'Wargame']","['Country: Canada', 'Country: United Kingdom', 'Country: USA', 'History: War of 1812', 'Region: Great Lakes', 'Series: Birth of America (Academy Games)', 'Theme: Native Americans / First Peoples']","['Area Movement', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Team-Based Game', 'Variable Player Powers']",,,,,2018-10-06,662,2018-10-06,997,2022-03-12,,,,,,,,,,,,,,,,,377,2018-10-06,553,2022-03-05,,,,,87,2019-02-23,114,2022-02-26,https://boardgamegeek.com/boardgame/94246
245487,Orchard: A 9 card solitaire game,['Mark Tuck'],['Mark Tuck'],2018,1,1,8,10,5,10,"['(Web published)', 'Abi Games', 'Board Game Circus', ""Gam'inBIZ"", 'The Game Crafter, LLC', 'Gameland 游戏大陆', 'GateOnGames', 'Giga Mech Games', 'Guf Studios', 'Lotus Frog Games', 'Melmac Games', 'Side Room Games', 'Treetato Studio']","['Abstract Strategy', 'Card Game', 'Dice', 'Farming', 'Print & Play']","['Category: Print on Demand', 'Contests: 9 Card Nanogame PnP', 'Mechanism: Partially overlapping cards', 'Players: Games with Solitaire Rules', 'Players: Solitaire Only Card Games', 'Players: Solitaire Only Games', 'Theme: Gardening']","['Melding and Splaying', 'Pattern Building', 'Solo / Solitaire Game', 'Tile Placement']",31,2021-11-06,66,2020-05-16,2019-09-07,998,2022-03-12,3674,2019-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/245487
11971,Cockroach Poker,['Jacques Zeimet'],['Rolf Vogt'],2004,2,6,8,20,20,20,"['Drei Magier Spiele', 'ADC Blackfire Entertainment', 'Coiledspring Games', 'Competo / Marektoy', 'Corfix', 'Devir', 'G3', 'Gém Klub Kft.', 'Gigamic', 'Kod Kod', 'Korea Boardgames Co., Ltd.', 'Lion Rampant Imports', 'Möbius Games', 'Oya', 'Rebel Sp. z o.o.', 'Swan Panasia Co., Ltd.']","['Bluffing', 'Card Game', 'Party Game']","['Animals: Bats', 'Animals: Cockroaches', 'Animals: Frogs / Toads', 'Animals: Insects', 'Animals: Rats', 'Animals: Spiders', 'Series: Ugly Animals (Drei Magier)']","['Hand Management', 'Set Collection', 'Single Loser Game']",,,,,2018-10-06,667,2018-10-27,1175,2018-10-13,,,,,,,,,,,,,73,2022-02-05,94,2018-12-29,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/11971
24068,Shadow Hunters,['Yasutaka Ikeda'],"['Naoki Fukuda', 'Gunter Grossholz', 'Gou Ikeda', 'Hiroyuki Imahori', 'Michaela Kienle', 'Kei Kurosaki', 'Hitoshi Nishio', 'Hisashi Sawada', 'Yuxi Wan', 'Yosuke Yamaguchi']",2005,4,8,10,60,60,60,"['Game Republic, Inc.', 'cosaic', 'Giochi Uniti', 'Kaissa Chess & Games', 'Matagot', 'MINDOK', 'Z-Man Games']","['Adventure', 'Bluffing', 'Card Game', 'Deduction', 'Horror', 'Party Game']","['Creatures: Werewolves', 'Game: Werewolf / Mafia', 'Theme: Anime / Manga']","['Dice Rolling', 'Hidden Roles', 'Player Elimination', 'Team-Based Game', 'Variable Player Powers']",,,,,2018-10-06,743,2018-10-06,1000,2022-03-12,,,,,,,,,,,,,62,2018-11-17,82,2022-03-05,,,,,212,2018-10-06,235,2019-10-19,,,,,https://boardgamegeek.com/boardgame/24068
230933,Merlin,"['Stefan Feld', 'Michael Rieneck']",['Dennis Lohausen'],2017,2,4,14,75,75,75,"['Queen Games', 'Calamity Games', 'Piatnik']",['Medieval'],"['Admin: Better Description Needed!', 'Crowdfunding: Kickstarter', 'Series: Yellow Wave Box (Queen)', 'Theme: King Arthur / The Knights of the Round Table / Camelot']","['Area Majority / Influence', 'Roll / Spin and Move', 'Rondel', 'Set Collection', 'Worker Placement']",,,,,2018-10-06,555,2018-10-27,1055,2018-10-13,,,,,,,,,,,,,,,,,510,2020-04-11,574,2022-03-05,,,,,,,,,https://boardgamegeek.com/boardgame/230933
229265,Wendake,['Danilo Sabia'],"[""Alan D'Amico""]",2017,1,4,14,120,60,120,"['Placentia Games', 'Post Scriptum', 'Enjoy Game', 'Rawstone', 'Renegade Game Studios']","['American Indian Wars', 'Economic', 'Farming', 'Fighting']","['Crowdfunding: Kickstarter', 'Players: Games with Solitaire Rules', 'Region: Great Lakes', 'Theme: Native Americans / First Peoples']","['Area Majority / Influence', 'Area Movement', 'Hidden Victory Points', 'Highest-Lowest Scoring', 'Set Collection', 'Variable Player Powers', 'Worker Placement']",,,,,2018-10-06,812,2019-10-12,1002,2022-03-12,,,,,,,,,,,,,,,,,407,2019-12-28,527,2022-03-12,,,,,,,,,https://boardgamegeek.com/boardgame/229265
37836,"Julius Caesar: Caesar, Pompey, and the Roman Civil War","['Grant Dalgliesh', 'Justin Thompson']","['Karim Chakroun', 'Mark Churms']",2010,2,2,12,120,120,120,"['Banana Games', 'Columbia Games', 'Do it games']","['Ancient', 'Civil War', 'Wargame']","['Ancient: Rome', 'Components: Block Wargames', 'Components: Map (Continental / National scale)', 'Digital Implementations: Rally the Troops', 'History: Roman Civil Wars', 'Players: Two Player Only Games', 'Series: Great Battles of History (Columbia Games)']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Hand Management', 'Point to Point Movement', 'Secret Unit Deployment', 'Simulation', 'Simultaneous Action Selection']",,,,,2020-08-22,914,2020-08-22,1003,2022-03-12,,,,,,,,,,,,,,,,,,,,,,,,,39,2021-10-30,46,2021-01-30,https://boardgamegeek.com/boardgame/37836
291508,Tiny Epic Dinosaurs,['Scott Almes'],['Nikoletta Vaszi'],2020,1,4,14,60,30,60,"['Gamelyn Games', 'MeepleBR', 'Pixie Games']","['Animals', 'Fantasy', 'Farming', 'Science Fiction']","['Animals: Dinosaurs', 'Components: Meeples (Dinosaur) / Dinomeeples', 'Crowdfunding: Kickstarter', 'Series: Tiny Epic (Gamelyn Games)']","['Contracts', 'Enclosure', 'Hidden Victory Points', 'Solo / Solitaire Game', 'Worker Placement']",,,,,2020-08-15,1004,2022-03-12,3561,2020-08-15,,,,,,,,,,,,,,,,,571,2022-03-05,870,2020-10-31,,,,,,,,,https://boardgamegeek.com/boardgame/291508
216092,Unlock!: Escape Adventures – Squeek & Sausage,['Vincent Goyat'],['Legruth'],2017,1,6,10,75,45,75,['Space Cowboys'],"['Card Game', 'Puzzle']","['Category: Escape Room Games', 'Components: Digital Hybrid – App/Website Required', 'Series: Unlock! (Space Cowboys)']","['Cooperative Game', 'Elapsed Real Time Ending', 'Solo / Solitaire Game', 'Storytelling']",,,,,2020-06-13,855,2020-06-27,1005,2022-03-12,,,,,,,,,,,,,,,,,,,,,157,2020-06-13,188,2022-03-05,,,,,https://boardgamegeek.com/boardgame/216092
681,Quarto,['Blaise Muller'],['Blaise Muller'],1991,2,2,8,20,20,20,"['Gigamic', 'Accessijeux', 'Back Alley Games', 'Family Games, Inc.', 'Fundex', 'G3', 'Great American Trading Company', 'Hachette Board Games UK', 'Identity Games International B.V.', 'Korea Boardgames Co., Ltd.', 'Marbles: The Brain Store', 'Mitra', 'Oficina do Aprendiz', 'Pressman Toy Corp.']",['Abstract Strategy'],"['Category: Combinatorial', 'Components: Wooden pieces & boards', 'Digital Implementations: Board Game Arena', 'Misc: Mensa Select', 'Players: Two Player Only Games', 'Promotional: Promo Board Games', 'Series: Basic (Gigamic)', 'Series: Classic (Gigamic)']","['I Cut, You Choose', 'Pattern Building', 'Pattern Recognition']",56,2019-10-12,71,2022-01-08,2018-10-06,825,2018-11-03,1012,2022-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/681
182694,Watson & Holmes,['Jesús Torres Castro'],"['Javier González Cava', 'Arnaud Demaegd', 'Neriac', 'David Prieto', 'Pascal Quidault']",2015,2,7,12,75,45,75,"['Ludonova', 'Asmodee', 'Asterion Press', 'Hobby Japan', 'MYBG Co., Ltd.', 'Space Cowboys', 'Summon Games']","['Bluffing', 'Deduction', 'Murder/Mystery', 'Novel-based']","['Books: Sherlock Holmes', 'Misc: LongPack Games']","['Auction/Bidding', 'Modular Board', 'Player Elimination', 'Simultaneous Action Selection', 'Variable Player Powers']",,,,,2018-10-06,803,2019-02-02,1007,2022-03-12,,,,,,,,,,,,,,,,,,,,,148,2018-10-13,197,2022-03-05,,,,,https://boardgamegeek.com/boardgame/182694
241266,Little Town,"['Shun Taguchi', 'Aya Taguchi']","['Sabrina Miramon', 'Aya Taguchi', 'たかみまこと (Makoto Takami)']",2017,2,4,10,60,30,60,"['Studio GG', 'Arclight', 'BoardBros', 'Buró', 'GoKids 玩樂小子', 'IELLO', 'Korea Boardgames Co., Ltd.', 'Lavka Games', 'Mancalamaro', 'Portal Games', 'Reflexshop', 'Siam Board Games', 'Switch Games', 'TCG Factory']","['City Building', 'Medieval']",[],"['Tile Placement', 'Worker Placement']",,,,,2019-09-07,1008,2022-02-26,3444,2019-09-07,,,,,,,,,233,2021-11-13,718,2019-10-26,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/241266
276894,Ticket to Ride: London,['Alan R. Moon'],"['Cyrille Daujean', 'Julien Delval']",2019,2,4,8,15,10,15,"['Days of Wonder', 'ADC Blackfire Entertainment', 'Galápagos Jogos']",['Trains'],"['Cities: London (England)', 'Components: Map (City Scale)', 'Country: England', 'Country: United Kingdom', 'Game: Ticket to Ride (Official)']","['Hand Management', 'Network and Route Building', 'Open Drafting', 'Set Collection']",,,,,2019-09-07,1007,2022-03-05,3032,2019-09-07,,,,,,,,,235,2021-03-20,658,2019-10-05,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/276894
327,Loopin' Louie,"['Masaru Aoki', 'Carol Wiseley']",[],1992,2,4,4,10,10,10,"['Arclight', 'Bandai', 'Broadway Toys LTD', 'The Canadian Group', 'Crown Products', 'Editrice Giochi', 'Goliath Games', 'Hanayama', 'Hasbro', 'Ideal', 'K.E. Mathiasen A/S', 'Kod Kod', 'Korea Boardgames Co., Ltd.', 'Longshore Limited', 'MB Giochi', 'MB Jeux', 'MB Juegos', 'MB spel', 'MB Spellen', 'MB Spiele', 'Milton Bradley', 'Piatnik', 'Spin Master Ltd.', 'Tactic', 'Zito! Ώρα για παιχνίδι']","['Action / Dexterity', 'Animals', 'Aviation / Flight', ""Children's Game"", 'Electronic', 'Movies / TV / Radio theme', 'Real-time']","['Animals: Chickens', 'Brands: Disney', 'Movies: Toy Story']","['Player Elimination', 'Real-Time']",,,,,2018-10-06,715,2018-10-20,1011,2022-02-26,8,2018-10-06,21,2021-10-30,,,,,,,,,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/327
175199,Mottainai,['Carl Chudyk'],['Alanna Cervenak'],2015,2,5,13,30,15,30,"['Asmadi Games', 'Ludofy Creative']","['Card Game', 'Print & Play']","['Components: Multi-Use Cards', 'Digital Implementations: Yucata', 'Mechanism: Tableau Building']","['Follow', 'Hand Management', 'Set Collection', 'Team-Based Game', 'Variable Phase Order']",,,,,2018-10-06,780,2018-10-20,1012,2022-02-26,,,,,,,,,,,,,,,,,438,2018-10-06,582,2022-03-12,,,,,,,,,https://boardgamegeek.com/boardgame/175199
